Price-1,Open-1,High-1,Low-1,Vol-1,Week-1,t-1,Price-2,Open-2,High-2,Low-2,Vol-2,Week-2,t-2,Last-Week-Price,Last-Week-Open,Last-Week-High,Last-Week-Low,Last-Week-Vol,Last-Week-day,Last-Week-t
6.04,6.66,6.66,6.66,1.34,1.0,2,6.02,5.98,5.98,5.98,0.001,5.0,2,5.72,5.69,5.69,5.69,0.01,2,2
6.07,6.11,6.15,6.11,0.001,2.0,2,6.04,6.66,6.66,6.66,1.34,1.0,2,6.03,5.75,6.03,5.75,0.001,3,2
6.14,6.14,6.14,6.14,0.51,3.0,2,6.07,6.11,6.15,6.11,0.001,2.0,2,6.1,6.07,6.11,6.07,0.01,4,2
6.2,6.14,6.22,6.14,1.13,4.0,2,6.14,6.14,6.14,6.14,0.51,3.0,2,6.02,5.98,5.98,5.98,0.001,5,2
6.12,6.72,6.72,6.72,1.0,5.0,2,6.2,6.14,6.22,6.14,1.13,4.0,2,6.04,6.66,6.66,6.66,1.34,1,2
6.13,6.09,6.09,6.09,0.27,1.0,2,6.12,6.72,6.72,6.72,1.0,5.0,2,6.07,6.11,6.15,6.11,0.001,2,2
6.17,6.19,6.2,6.19,1.07,2.0,2,6.13,6.09,6.09,6.09,0.27,1.0,2,6.14,6.14,6.14,6.14,0.51,3,2
6.21,6.22,6.22,6.22,0.09,3.0,2,6.17,6.19,6.2,6.19,1.07,2.0,2,6.2,6.14,6.22,6.14,1.13,4,2
6.32,6.15,6.2,6.15,2.03,4.0,2,6.21,6.22,6.22,6.22,0.09,3.0,2,6.12,6.72,6.72,6.72,1.0,5,2
6.39,7.03,7.03,7.03,0.69,5.0,2,6.32,6.15,6.2,6.15,2.03,4.0,2,6.13,6.09,6.09,6.09,0.27,1,2
6.27,6.31,6.31,6.31,0.001,1.0,2,6.39,7.03,7.03,7.03,0.69,5.0,2,6.17,6.19,6.2,6.19,1.07,2,2
6.15,6.78,6.78,6.78,0.001,2.0,2,6.27,6.31,6.31,6.31,0.001,1.0,2,6.21,6.22,6.22,6.22,0.09,3,2
6.41,7.04,7.04,7.04,2.03,3.0,2,6.15,6.78,6.78,6.78,0.001,2.0,2,6.32,6.15,6.2,6.15,2.03,4,2
6.41,7.05,7.05,7.05,1.6,4.0,2,6.41,7.04,7.04,7.04,2.03,3.0,2,6.39,7.03,7.03,7.03,0.69,5,2
6.34,6.97,6.97,6.97,0.1,5.0,2,6.41,7.05,7.05,7.05,1.6,4.0,2,6.27,6.31,6.31,6.31,0.001,1,2
6.57,6.5,6.5,6.5,0.2,1.0,1,6.34,6.97,6.97,6.97,0.1,5.0,2,6.15,6.78,6.78,6.78,0.001,2,2
6.47,6.58,6.58,6.47,0.03,2.0,1,6.57,6.5,6.5,6.5,0.2,1.0,1,6.41,7.04,7.04,7.04,2.03,3,2
6.63,7.29,7.29,7.29,0.31,3.0,1,6.47,6.58,6.58,6.47,0.03,2.0,1,6.41,7.05,7.05,7.05,1.6,4,2
6.62,7.26,7.26,7.26,0.03,4.0,1,6.63,7.29,7.29,7.29,0.31,3.0,1,6.34,6.97,6.97,6.97,0.1,5,2
6.75,6.56,6.56,6.56,0.01,5.0,1,6.62,7.26,7.26,7.26,0.03,4.0,1,6.57,6.5,6.5,6.5,0.2,1,1
6.71,7.35,7.35,7.35,1.04,1.0,1,6.75,6.56,6.56,6.56,0.01,5.0,1,6.47,6.58,6.58,6.47,0.03,2,1
6.79,6.66,6.66,6.66,0.08,2.0,1,6.71,7.35,7.35,7.35,1.04,1.0,1,6.63,7.29,7.29,7.29,0.31,3,1
6.84,6.79,6.79,6.79,0.02,3.0,1,6.79,6.66,6.66,6.66,0.08,2.0,1,6.62,7.26,7.26,7.26,0.03,4,1
6.78,6.81,6.81,6.81,0.01,4.0,1,6.84,6.79,6.79,6.79,0.02,3.0,1,6.75,6.56,6.56,6.56,0.01,5,1
6.61,6.7,6.7,6.7,0.11,5.0,1,6.78,6.81,6.81,6.81,0.01,4.0,1,6.71,7.35,7.35,7.35,1.04,1,1
6.89,7.29,7.51,7.29,0.27,1.0,1,6.61,6.7,6.7,6.7,0.11,5.0,1,6.79,6.66,6.66,6.66,0.08,2,1
7.01,7.65,7.65,7.65,3.53,2.0,1,6.89,7.29,7.51,7.29,0.27,1.0,1,6.84,6.79,6.79,6.79,0.02,3,1
7.03,7.69,7.69,7.69,1.13,3.0,1,7.01,7.65,7.65,7.65,3.53,2.0,1,6.78,6.81,6.81,6.81,0.01,4,1
6.95,7.59,7.59,7.59,2.35,4.0,1,7.03,7.69,7.69,7.69,1.13,3.0,1,6.61,6.7,6.7,6.7,0.11,5,1
6.99,6.93,6.93,6.91,0.21,5.0,1,6.95,7.59,7.59,7.59,2.35,4.0,1,6.89,7.29,7.51,7.29,0.27,1,1
7.04,7.07,7.07,7.07,0.01,1.0,1,6.99,6.93,6.93,6.91,0.21,5.0,1,7.01,7.65,7.65,7.65,3.53,2,1
7.12,7.08,7.16,6.99,31.21,2.0,1,7.04,7.07,7.07,7.07,0.01,1.0,1,7.03,7.69,7.69,7.69,1.13,3,1
7.19,7.14,7.21,7.08,13.88,3.0,1,7.12,7.08,7.16,6.99,31.21,2.0,1,6.95,7.59,7.59,7.59,2.35,4,1
7.09,7.15,7.17,7.05,16.73,4.0,1,7.19,7.14,7.21,7.08,13.88,3.0,1,6.99,6.93,6.93,6.91,0.21,5,1
7.21,7.25,7.26,7.18,0.21,2.0,0,7.25,7.17,7.25,7.17,0.16,1.0,0,7.37,7.98,7.98,7.98,0.02,3,0
7.01,7.66,7.71,7.66,0.04,5.0,11,7.25,7.85,7.85,7.85,0.001,3.0,0,7.25,7.17,7.25,7.17,0.16,1,0
6.9,6.92,6.92,6.9,0.09,1.0,11,7.01,7.66,7.71,7.66,0.04,5.0,11,7.21,7.25,7.26,7.18,0.21,2,0
6.77,6.8,6.84,6.7,0.59,2.0,11,6.9,6.92,6.92,6.9,0.09,1.0,11,7.25,7.85,7.85,7.85,0.001,3,0
6.81,6.7,6.7,6.7,1.0,4.0,11,6.78,6.71,6.71,6.66,0.46,3.0,11,7.01,7.66,7.71,7.66,0.04,5,11
6.71,6.71,6.71,6.71,0.56,5.0,11,6.81,6.7,6.7,6.7,1.0,4.0,11,6.9,6.92,6.92,6.9,0.09,1,11
6.71,6.65,6.65,6.63,0.04,1.0,11,6.71,6.71,6.71,6.71,0.56,5.0,11,6.77,6.8,6.84,6.7,0.59,2,11
7.29,6.86,7.31,6.86,0.88,2.0,11,6.71,6.65,6.65,6.63,0.04,1.0,11,6.78,6.71,6.71,6.66,0.46,3,11
7.16,7.2,7.23,7.2,0.49,3.0,11,7.29,6.86,7.31,6.86,0.88,2.0,11,6.81,6.7,6.7,6.7,1.0,4,11
7.12,7.17,7.17,7.07,1.21,4.0,11,7.16,7.2,7.23,7.2,0.49,3.0,11,6.71,6.71,6.71,6.71,0.56,5,11
7.13,7.13,7.13,7.11,1.83,5.0,11,7.12,7.17,7.17,7.07,1.21,4.0,11,6.71,6.65,6.65,6.63,0.04,1,11
7.21,7.07,7.22,7.03,0.2,1.0,11,7.13,7.13,7.13,7.11,1.83,5.0,11,7.29,6.86,7.31,6.86,0.88,2,11
7.16,7.1,7.1,7.1,0.1,2.0,11,7.21,7.07,7.22,7.03,0.2,1.0,11,7.16,7.2,7.23,7.2,0.49,3,11
7.32,7.3,7.34,7.3,10.07,3.0,11,7.16,7.1,7.1,7.1,0.1,2.0,11,7.12,7.17,7.17,7.07,1.21,4,11
6.76,7.34,7.34,6.77,3.35,4.0,11,7.32,7.3,7.34,7.3,10.07,3.0,11,7.13,7.13,7.13,7.11,1.83,5,11
6.8,6.91,6.92,6.8,1.9,5.0,11,6.76,7.34,7.34,6.77,3.35,4.0,11,7.21,7.07,7.22,7.03,0.2,1,11
6.85,6.82,6.82,6.77,0.001,1.0,11,6.8,6.91,6.92,6.8,1.9,5.0,11,7.16,7.1,7.1,7.1,0.1,2,11
6.84,6.83,6.83,6.83,0.3,2.0,11,6.85,6.82,6.82,6.77,0.001,1.0,11,7.32,7.3,7.34,7.3,10.07,3,11
6.95,6.81,6.81,6.81,0.28,3.0,11,6.84,6.83,6.83,6.83,0.3,2.0,11,6.76,7.34,7.34,6.77,3.35,4,11
7.06,6.95,7.09,6.95,0.44,4.0,11,6.95,6.81,6.81,6.81,0.28,3.0,11,6.8,6.91,6.92,6.8,1.9,5,11
7.08,6.97,7.09,6.97,1.46,5.0,11,7.06,6.95,7.09,6.95,0.44,4.0,11,6.85,6.82,6.82,6.77,0.001,1,11
7.13,7.08,7.12,7.08,0.03,1.0,10,7.08,6.97,7.09,6.97,1.46,5.0,11,6.84,6.83,6.83,6.83,0.3,2,11
7.06,7.09,7.09,7.08,0.17,2.0,10,7.13,7.08,7.12,7.08,0.03,1.0,10,6.95,6.81,6.81,6.81,0.28,3,11
6.93,6.99,6.99,6.85,0.03,3.0,10,7.06,7.09,7.09,7.08,0.17,2.0,10,7.06,6.95,7.09,6.95,0.44,4,11
7.0,6.92,6.94,6.92,2.34,4.0,10,6.93,6.99,6.99,6.85,0.03,3.0,10,7.08,6.97,7.09,6.97,1.46,5,11
6.95,6.93,6.93,6.88,0.27,5.0,10,7.0,6.92,6.94,6.92,2.34,4.0,10,7.13,7.08,7.12,7.08,0.03,1,10
6.91,6.87,6.88,6.81,0.08,1.0,10,6.95,6.93,6.93,6.88,0.27,5.0,10,7.06,7.09,7.09,7.08,0.17,2,10
7.1,6.89,7.06,6.86,0.08,2.0,10,6.91,6.87,6.88,6.81,0.08,1.0,10,6.93,6.99,6.99,6.85,0.03,3,10
7.23,7.19,7.19,7.16,0.06,3.0,10,7.1,6.89,7.06,6.86,0.08,2.0,10,7.0,6.92,6.94,6.92,2.34,4,10
7.39,7.33,7.39,7.16,0.56,4.0,10,7.23,7.19,7.19,7.16,0.06,3.0,10,6.95,6.93,6.93,6.88,0.27,5,10
7.63,7.36,7.59,7.33,0.4,5.0,10,7.39,7.33,7.39,7.16,0.56,4.0,10,6.91,6.87,6.88,6.81,0.08,1,10
7.65,7.59,7.79,7.59,0.14,1.0,10,7.63,7.36,7.59,7.33,0.4,5.0,10,7.1,6.89,7.06,6.86,0.08,2,10
7.47,7.6,7.6,7.47,0.04,2.0,10,7.65,7.59,7.79,7.59,0.14,1.0,10,7.23,7.19,7.19,7.16,0.06,3,10
7.49,7.45,7.56,7.36,0.11,3.0,10,7.47,7.6,7.6,7.47,0.04,2.0,10,7.39,7.33,7.39,7.16,0.56,4,10
7.34,7.39,7.4,7.35,0.36,4.0,10,7.49,7.45,7.56,7.36,0.11,3.0,10,7.63,7.36,7.59,7.33,0.4,5,10
7.32,7.36,7.38,7.3,0.36,5.0,10,7.34,7.39,7.4,7.35,0.36,4.0,10,7.65,7.59,7.79,7.59,0.14,1,10
7.7,7.2,7.74,7.19,1.42,1.0,10,7.32,7.36,7.38,7.3,0.36,5.0,10,7.47,7.6,7.6,7.47,0.04,2,10
7.47,7.73,7.73,7.29,0.39,2.0,10,7.7,7.2,7.74,7.19,1.42,1.0,10,7.49,7.45,7.56,7.36,0.11,3,10
7.39,7.63,7.66,7.4,15.72,3.0,10,7.47,7.73,7.73,7.29,0.39,2.0,10,7.34,7.39,7.4,7.35,0.36,4,10
7.06,7.3,7.33,7.02,0.27,4.0,10,7.39,7.63,7.66,7.4,15.72,3.0,10,7.32,7.36,7.38,7.3,0.36,5,10
7.1,7.04,7.11,6.93,0.76,5.0,10,7.06,7.3,7.33,7.02,0.27,4.0,10,7.7,7.2,7.74,7.19,1.42,1,10
6.95,7.01,7.01,6.87,0.68,1.0,9,7.1,7.04,7.11,6.93,0.76,5.0,10,7.47,7.73,7.73,7.29,0.39,2,10
6.73,6.85,6.87,6.73,0.53,2.0,9,6.95,7.01,7.01,6.87,0.68,1.0,9,7.39,7.63,7.66,7.4,15.72,3,10
7.02,6.65,7.03,6.62,1.2,3.0,9,6.73,6.85,6.87,6.73,0.53,2.0,9,7.06,7.3,7.33,7.02,0.27,4,10
6.75,7.02,7.02,6.69,0.73,4.0,9,7.02,6.65,7.03,6.62,1.2,3.0,9,7.1,7.04,7.11,6.93,0.76,5,10
6.8,6.71,6.84,6.66,3.44,5.0,9,6.75,7.02,7.02,6.69,0.73,4.0,9,6.95,7.01,7.01,6.87,0.68,1,9
6.68,6.74,6.74,6.64,1.46,1.0,9,6.8,6.71,6.84,6.66,3.44,5.0,9,6.73,6.85,6.87,6.73,0.53,2,9
6.82,6.66,6.82,6.58,0.67,2.0,9,6.68,6.74,6.74,6.64,1.46,1.0,9,7.02,6.65,7.03,6.62,1.2,3,9
6.76,6.77,6.8,6.74,0.73,3.0,9,6.82,6.66,6.82,6.58,0.67,2.0,9,6.75,7.02,7.02,6.69,0.73,4,9
6.41,6.7,6.7,6.39,2.36,4.0,9,6.76,6.77,6.8,6.74,0.73,3.0,9,6.8,6.71,6.84,6.66,3.44,5,9
6.46,6.36,6.5,6.23,1.82,5.0,9,6.41,6.7,6.7,6.39,2.36,4.0,9,6.68,6.74,6.74,6.64,1.46,1,9
6.49,6.39,6.51,6.36,2.0,1.0,9,6.46,6.36,6.5,6.23,1.82,5.0,9,6.82,6.66,6.82,6.58,0.67,2,9
6.73,6.46,6.75,6.4,1.96,2.0,9,6.49,6.39,6.51,6.36,2.0,1.0,9,6.76,6.77,6.8,6.74,0.73,3,9
6.74,6.69,6.81,6.65,1.28,3.0,9,6.73,6.46,6.75,6.4,1.96,2.0,9,6.41,6.7,6.7,6.39,2.36,4,9
6.67,6.76,6.76,6.67,12.23,4.0,9,6.74,6.69,6.81,6.65,1.28,3.0,9,6.46,6.36,6.5,6.23,1.82,5,9
7.04,6.67,6.95,6.63,23.48,5.0,9,6.67,6.76,6.76,6.67,12.23,4.0,9,6.49,6.39,6.51,6.36,2.0,1,9
7.04,6.97,7.07,6.92,3.62,1.0,9,7.04,6.67,6.95,6.63,23.48,5.0,9,6.73,6.46,6.75,6.4,1.96,2,9
7.03,7.03,7.03,7.03,0.03,2.0,9,7.04,6.97,7.07,6.92,3.62,1.0,9,6.74,6.69,6.81,6.65,1.28,3,9
6.97,7.03,7.05,6.8,0.1,3.0,9,7.03,7.03,7.03,7.03,0.03,2.0,9,6.67,6.76,6.76,6.67,12.23,4,9
6.95,6.99,6.99,6.99,0.02,4.0,9,6.97,7.03,7.05,6.8,0.1,3.0,9,7.04,6.67,6.95,6.63,23.48,5,9
6.76,7.4,7.41,7.4,0.28,5.0,9,6.95,6.99,6.99,6.99,0.02,4.0,9,7.04,6.97,7.07,6.92,3.62,1,9
6.88,6.79,6.92,6.79,0.2,1.0,9,6.76,7.4,7.41,7.4,0.28,5.0,9,7.03,7.03,7.03,7.03,0.03,2,9
6.92,6.93,6.93,6.91,0.24,2.0,9,6.88,6.79,6.92,6.79,0.2,1.0,9,6.97,7.03,7.05,6.8,0.1,3,9
7.14,7.03,7.08,7.03,0.01,3.0,8,6.92,6.93,6.93,6.91,0.24,2.0,9,6.95,6.99,6.99,6.99,0.02,4,9
7.15,7.17,7.19,7.17,0.001,4.0,8,7.14,7.03,7.08,7.03,0.01,3.0,8,6.92,6.93,6.93,6.91,0.24,2,9
7.11,7.14,7.14,7.1,0.01,2.0,8,7.15,7.17,7.19,7.17,0.001,4.0,8,7.14,7.03,7.08,7.03,0.01,3,8
7.12,7.11,7.15,7.11,0.03,3.0,8,7.11,7.14,7.14,7.1,0.01,2.0,8,7.15,7.17,7.19,7.17,0.001,4,8
6.8,6.92,6.92,6.8,0.04,1.0,8,6.94,6.98,6.99,6.97,1.88,5.0,8,7.11,7.14,7.14,7.1,0.01,2,8
6.8,6.84,6.85,6.84,0.18,2.0,8,6.8,6.92,6.92,6.8,0.04,1.0,8,7.12,7.11,7.15,7.11,0.03,3,8
6.85,7.25,7.25,7.25,0.14,3.0,8,6.8,6.84,6.85,6.84,0.18,2.0,8,7.01,7.11,7.11,7.06,0.55,4,8
6.87,6.86,6.89,6.86,0.01,4.0,8,6.85,7.25,7.25,7.25,0.14,3.0,8,6.94,6.98,6.99,6.97,1.88,5,8
6.84,6.86,6.86,6.83,0.56,5.0,8,6.87,6.86,6.89,6.86,0.01,4.0,8,6.8,6.92,6.92,6.8,0.04,1,8
7.13,7.29,7.49,7.29,1.48,1.0,8,6.84,6.86,6.86,6.83,0.56,5.0,8,6.8,6.84,6.85,6.84,0.18,2,8
7.08,7.1,7.1,7.1,0.48,2.0,8,7.13,7.29,7.49,7.29,1.48,1.0,8,6.85,7.25,7.25,7.25,0.14,3,8
7.09,7.1,7.1,7.09,0.08,3.0,8,7.08,7.1,7.1,7.1,0.48,2.0,8,6.87,6.86,6.89,6.86,0.01,4,8
7.25,7.06,7.11,7.06,1.33,4.0,8,7.09,7.1,7.1,7.09,0.08,3.0,8,6.84,6.86,6.86,6.83,0.56,5,8
7.28,7.26,7.32,7.26,0.03,5.0,8,7.25,7.06,7.11,7.06,1.33,4.0,8,7.13,7.29,7.49,7.29,1.48,1,8
7.15,7.3,7.35,7.3,0.4,1.0,8,7.28,7.26,7.32,7.26,0.03,5.0,8,7.08,7.1,7.1,7.1,0.48,2,8
7.35,7.15,7.31,7.15,0.03,2.0,8,7.15,7.3,7.35,7.3,0.4,1.0,8,7.09,7.1,7.1,7.09,0.08,3,8
7.46,7.35,7.35,7.35,0.001,3.0,8,7.35,7.15,7.31,7.15,0.03,2.0,8,7.25,7.06,7.11,7.06,1.33,4,8
7.39,7.5,7.5,7.5,0.02,4.0,8,7.46,7.35,7.35,7.35,0.001,3.0,8,7.28,7.26,7.32,7.26,0.03,5,8
7.48,7.89,7.89,7.89,0.63,5.0,7,7.39,7.5,7.5,7.5,0.02,4.0,8,7.15,7.3,7.35,7.3,0.4,1,8
7.58,7.55,7.55,7.55,0.01,1.0,7,7.48,7.89,7.89,7.89,0.63,5.0,7,7.35,7.15,7.31,7.15,0.03,2,8
7.55,7.54,7.56,7.54,0.01,2.0,7,7.58,7.55,7.55,7.55,0.01,1.0,7,7.46,7.35,7.35,7.35,0.001,3,8
7.53,7.67,7.67,7.62,0.03,3.0,7,7.55,7.54,7.56,7.54,0.01,2.0,7,7.39,7.5,7.5,7.5,0.02,4,8
7.43,7.84,7.84,7.84,0.15,4.0,7,7.53,7.67,7.67,7.62,0.03,3.0,7,7.48,7.89,7.89,7.89,0.63,5,7
7.53,7.92,7.93,7.92,0.04,5.0,7,7.43,7.84,7.84,7.84,0.15,4.0,7,7.58,7.55,7.55,7.55,0.01,1,7
7.62,7.54,7.6,7.51,0.59,1.0,7,7.53,7.92,7.93,7.92,0.04,5.0,7,7.55,7.54,7.56,7.54,0.01,2,7
7.59,7.68,7.68,7.63,0.5,2.0,7,7.62,7.54,7.6,7.51,0.59,1.0,7,7.53,7.67,7.67,7.62,0.03,3,7
7.64,7.6,7.6,7.6,0.001,3.0,7,7.59,7.68,7.68,7.63,0.5,2.0,7,7.43,7.84,7.84,7.84,0.15,4,7
7.55,8.06,8.06,8.06,0.03,4.0,7,7.64,7.6,7.6,7.6,0.001,3.0,7,7.53,7.92,7.93,7.92,0.04,5,7
7.59,7.98,7.98,7.98,2.54,5.0,7,7.55,8.06,8.06,8.06,0.03,4.0,7,7.62,7.54,7.6,7.51,0.59,1,7
7.6,7.53,7.53,7.53,0.001,1.0,7,7.59,7.98,7.98,7.98,2.54,5.0,7,7.59,7.68,7.68,7.63,0.5,2,7
7.37,7.55,7.55,7.55,0.04,2.0,7,7.6,7.53,7.53,7.53,0.001,1.0,7,7.64,7.6,7.6,7.6,0.001,3,7
7.35,7.49,7.49,7.49,0.04,3.0,7,7.37,7.55,7.55,7.55,0.04,2.0,7,7.55,8.06,8.06,8.06,0.03,4,7
7.3,7.36,7.38,7.32,0.02,4.0,7,7.35,7.49,7.49,7.49,0.04,3.0,7,7.59,7.98,7.98,7.98,2.54,5,7
7.3,7.27,7.27,7.27,0.04,5.0,7,7.3,7.36,7.38,7.32,0.02,4.0,7,7.6,7.53,7.53,7.53,0.001,1,7
7.36,7.37,7.37,7.37,0.04,1.0,7,7.3,7.27,7.27,7.27,0.04,5.0,7,7.37,7.55,7.55,7.55,0.04,2,7
7.22,7.37,7.37,7.37,0.04,2.0,7,7.36,7.37,7.37,7.37,0.04,1.0,7,7.35,7.49,7.49,7.49,0.04,3,7
7.17,7.18,7.18,7.18,0.05,3.0,7,7.22,7.37,7.37,7.37,0.04,2.0,7,7.3,7.36,7.38,7.32,0.02,4,7
7.18,7.17,7.2,7.17,0.07,4.0,7,7.17,7.18,7.18,7.18,0.05,3.0,7,7.3,7.27,7.27,7.27,0.04,5,7
7.32,7.29,7.29,7.29,1.05,5.0,7,7.18,7.17,7.2,7.17,0.07,4.0,7,7.36,7.37,7.37,7.37,0.04,1,7
7.24,7.25,7.25,7.25,0.01,1.0,6,7.32,7.29,7.29,7.29,1.05,5.0,7,7.22,7.37,7.37,7.37,0.04,2,7
7.44,7.36,7.36,7.36,0.98,2.0,6,7.24,7.25,7.25,7.25,0.01,1.0,6,7.17,7.18,7.18,7.18,0.05,3,7
7.48,7.5,7.53,7.5,0.1,3.0,6,7.44,7.36,7.36,7.36,0.98,2.0,6,7.18,7.17,7.2,7.17,0.07,4,7
7.39,7.5,7.5,7.41,0.08,4.0,6,7.48,7.5,7.53,7.5,0.1,3.0,6,7.32,7.29,7.29,7.29,1.05,5,7
7.4,7.46,7.46,7.46,0.06,5.0,6,7.39,7.5,7.5,7.41,0.08,4.0,6,7.24,7.25,7.25,7.25,0.01,1,6
7.44,7.82,7.82,7.82,0.11,1.0,6,7.4,7.46,7.46,7.46,0.06,5.0,6,7.44,7.36,7.36,7.36,0.98,2,6
7.56,7.51,7.51,7.51,4.62,2.0,6,7.44,7.82,7.82,7.82,0.11,1.0,6,7.48,7.5,7.53,7.5,0.1,3,6
7.58,7.54,7.6,7.54,0.28,3.0,6,7.56,7.51,7.51,7.51,4.62,2.0,6,7.39,7.5,7.5,7.41,0.08,4,6
7.5,7.55,7.55,7.55,0.05,4.0,6,7.58,7.54,7.6,7.54,0.28,3.0,6,7.4,7.46,7.46,7.46,0.06,5,6
7.61,7.53,7.55,7.53,0.95,5.0,6,7.5,7.55,7.55,7.55,0.05,4.0,6,7.44,7.82,7.82,7.82,0.11,1,6
7.51,7.57,7.57,7.57,1.54,1.0,6,7.61,7.53,7.55,7.53,0.95,5.0,6,7.56,7.51,7.51,7.51,4.62,2,6
7.41,7.47,7.47,7.46,0.1,2.0,6,7.51,7.57,7.57,7.57,1.54,1.0,6,7.58,7.54,7.6,7.54,0.28,3,6
7.46,7.47,7.47,7.44,0.06,3.0,6,7.41,7.47,7.47,7.46,0.1,2.0,6,7.5,7.55,7.55,7.55,0.05,4,6
7.45,7.47,7.47,7.47,0.01,4.0,6,7.46,7.47,7.47,7.44,0.06,3.0,6,7.61,7.53,7.55,7.53,0.95,5,6
7.41,7.43,7.43,7.4,0.12,5.0,6,7.45,7.47,7.47,7.47,0.01,4.0,6,7.51,7.57,7.57,7.57,1.54,1,6
7.46,7.47,7.47,7.47,0.05,1.0,6,7.41,7.43,7.43,7.4,0.12,5.0,6,7.41,7.47,7.47,7.46,0.1,2,6
7.48,7.83,7.85,7.8,0.25,2.0,6,7.46,7.47,7.47,7.47,0.05,1.0,6,7.46,7.47,7.47,7.44,0.06,3,6
7.48,7.51,7.51,7.51,4.32,3.0,6,7.48,7.83,7.85,7.8,0.25,2.0,6,7.45,7.47,7.47,7.47,0.01,4,6
7.58,7.55,7.55,7.55,0.52,4.0,6,7.48,7.51,7.51,7.51,4.32,3.0,6,7.41,7.43,7.43,7.4,0.12,5,6
7.52,7.91,7.91,7.91,0.31,5.0,6,7.58,7.55,7.55,7.55,0.52,4.0,6,7.46,7.47,7.47,7.47,0.05,1,6
7.33,7.3,7.38,7.3,1.09,1.0,6,7.52,7.91,7.91,7.91,0.31,5.0,6,7.48,7.83,7.85,7.8,0.25,2,6
7.42,7.36,7.36,7.36,0.02,2.0,6,7.33,7.3,7.38,7.3,1.09,1.0,6,7.48,7.51,7.51,7.51,4.32,3,6
7.47,7.81,7.81,7.81,0.15,3.0,5,7.42,7.36,7.36,7.36,0.02,2.0,6,7.58,7.55,7.55,7.55,0.52,4,6
7.43,7.47,7.47,7.47,0.01,4.0,5,7.47,7.81,7.81,7.81,0.15,3.0,5,7.52,7.91,7.91,7.91,0.31,5,6
7.42,7.77,7.77,7.77,1.85,5.0,5,7.43,7.47,7.47,7.47,0.01,4.0,5,7.33,7.3,7.38,7.3,1.09,1,6
7.36,7.39,7.39,7.33,0.06,1.0,5,7.42,7.77,7.77,7.77,1.85,5.0,5,7.42,7.36,7.36,7.36,0.02,2,6
7.44,7.77,7.77,7.77,0.31,2.0,5,7.36,7.39,7.39,7.33,0.06,1.0,5,7.47,7.81,7.81,7.81,0.15,3,5
7.43,7.76,7.76,7.76,2.76,3.0,5,7.44,7.77,7.77,7.77,0.31,2.0,5,7.43,7.47,7.47,7.47,0.01,4,5
7.46,7.8,7.8,7.8,0.7,4.0,5,7.43,7.76,7.76,7.76,2.76,3.0,5,7.42,7.77,7.77,7.77,1.85,5,5
7.59,7.9,7.9,7.9,1.95,5.0,5,7.46,7.8,7.8,7.8,0.7,4.0,5,7.36,7.39,7.39,7.33,0.06,1,5
7.77,7.65,7.65,7.65,0.02,1.0,5,7.59,7.9,7.9,7.9,1.95,5.0,5,7.44,7.77,7.77,7.77,0.31,2,5
7.71,7.77,7.81,7.77,0.03,2.0,5,7.77,7.65,7.65,7.65,0.02,1.0,5,7.43,7.76,7.76,7.76,2.76,3,5
7.74,7.77,7.77,7.76,0.03,3.0,5,7.71,7.77,7.81,7.77,0.03,2.0,5,7.46,7.8,7.8,7.8,0.7,4,5
7.64,7.7,7.7,7.7,0.001,4.0,5,7.74,7.77,7.77,7.76,0.03,3.0,5,7.59,7.9,7.9,7.9,1.95,5,5
7.72,7.67,7.67,7.65,0.01,5.0,5,7.64,7.7,7.7,7.7,0.001,4.0,5,7.77,7.65,7.65,7.65,0.02,1,5
7.96,8.17,8.25,8.17,2.32,1.0,5,7.72,7.67,7.67,7.65,0.01,5.0,5,7.71,7.77,7.81,7.77,0.03,2,5
7.94,8.32,8.32,8.31,0.22,2.0,5,7.96,8.17,8.25,8.17,2.32,1.0,5,7.74,7.77,7.77,7.76,0.03,3,5
7.94,8.25,8.25,8.25,0.35,3.0,5,7.94,8.32,8.32,8.31,0.22,2.0,5,7.64,7.7,7.7,7.7,0.001,4,5
8.05,8.43,8.43,8.39,0.3,4.0,5,7.94,8.25,8.25,8.25,0.35,3.0,5,7.72,7.67,7.67,7.65,0.01,5,5
7.98,8.44,8.44,8.4,0.06,5.0,5,8.05,8.43,8.43,8.39,0.3,4.0,5,7.96,8.17,8.25,8.17,2.32,1,5
8.0,7.97,7.97,7.97,0.02,1.0,5,7.98,8.44,8.44,8.4,0.06,5.0,5,7.94,8.32,8.32,8.31,0.22,2,5
8.0,7.94,7.94,7.94,0.02,2.0,5,8.0,7.97,7.97,7.97,0.02,1.0,5,7.94,8.25,8.25,8.25,0.35,3,5
8.04,8.4,8.4,8.4,0.3,3.0,5,8.0,7.94,7.94,7.94,0.02,2.0,5,8.05,8.43,8.43,8.39,0.3,4,5
7.86,8.04,8.04,7.87,0.05,4.0,5,8.04,8.4,8.4,8.4,0.3,3.0,5,7.98,8.44,8.44,8.4,0.06,5,5
7.85,8.21,8.21,8.21,0.001,5.0,5,7.86,8.04,8.04,7.87,0.05,4.0,5,8.0,7.97,7.97,7.97,0.02,1,5
7.93,7.91,7.95,7.91,0.04,1.0,4,7.85,8.21,8.21,8.21,0.001,5.0,5,8.0,7.94,7.94,7.94,0.02,2,5
